ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
459976,0,0,38,1,0.0,0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460981,0,1,42,0,0.0,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467793,1,0,18,0,3.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462565,1,1,49,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464397,0,1,40,1,0.0,1,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462556,1,1,57,1,0.0,1,7.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
467135,0,1,51,1,1.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460193,1,0,42,1,3.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
461396,1,0,23,0,0.0,0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463472,1,0,21,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465589,1,1,40,1,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467599,0,0,19,0,0.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466656,1,1,89,1,1.0,2,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459452,1,1,40,1,9.0,0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459072,1,1,66,1,1.0,1,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461981,1,0,18,0,4.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465193,1,1,36,0,1.0,1,2.85012285012285,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
466308,1,0,33,1,0.0,0,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461202,1,0,33,1,1.0,0,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467957,1,1,47,1,1.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467551,0,1,89,0,0.0,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463598,0,1,32,0,3.0,0,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461759,1,1,49,1,1.0,0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467228,1,0,29,1,1.0,0,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464259,1,1,59,1,1.0,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463558,0,1,88,1,1.0,1,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467248,0,1,86,1,0.0,2,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462207,1,0,26,0,0.0,0,6.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467703,1,0,26,1,1.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463145,0,0,38,1,0.0,0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
463164,1,1,35,1,8.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463184,0,1,60,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463722,1,1,55,1,9.0,2,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461383,1,1,71,1,0.0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464839,0,0,20,0,1.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464342,0,1,46,1,1.0,1,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459367,0,0,22,0,11.0,0,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
465350,0,0,35,1,0.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460367,1,1,73,1,1.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464384,1,0,25,1,9.0,0,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
467396,1,0,20,0,0.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459779,0,1,62,1,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461753,0,0,35,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461059,0,1,48,0,1.0,2,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465184,0,1,46,0,1.0,1,5.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467380,0,1,56,1,0.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460053,1,1,55,1,9.0,1,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
465550,0,0,30,1,1.0,0,6.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
466610,1,0,19,0,0.0,0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459846,0,1,50,1,1.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462449,1,0,19,0,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466745,0,1,36,1,0.0,1,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459407,0,0,37,1,0.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462776,0,1,53,1,1.0,1,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467056,0,0,31,0,8.0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
462530,0,1,37,1,1.0,2,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460664,0,0,33,0,8.0,0,1.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
465469,0,0,43,1,6.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460296,0,1,60,1,1.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467130,0,1,29,0,1.0,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
459473,1,1,78,0,1.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464793,0,1,26,0,7.0,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
464684,0,0,40,0,9.0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460014,0,0,66,0,2.0,0,3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466674,0,1,57,1,0.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467929,0,1,42,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459536,1,1,32,1,6.0,0,2.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461125,1,1,51,1,1.0,0,2.85012285012285,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
466697,0,0,31,0,0.0,0,3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461542,1,0,26,1,5.0,0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
459303,1,1,55,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466671,0,1,33,0,2.0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
466369,0,0,38,0,5.0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
465121,0,0,32,1,6.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
461331,1,1,59,1,0.0,2,5.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467947,0,1,59,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460238,0,0,36,1,9.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460570,1,0,25,1,1.0,0,5.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
461043,1,1,49,0,0.0,0,7.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
467646,1,0,31,0,1.0,0,7.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467304,1,0,33,0,1.0,0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459388,0,1,25,1,1.0,0,1.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
463785,0,0,27,0,0.0,0,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
459507,1,1,69,0,1.0,2,2.0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
467120,1,1,37,1,8.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461977,0,0,49,1,3.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464128,1,1,52,0,0.0,1,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
465467,1,1,33,0,1.0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464444,1,1,36,1,8.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459910,1,1,69,1,1.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467174,1,1,41,0,0.0,2,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467608,1,0,32,1,6.0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
464349,1,1,66,1,2.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461698,0,1,67,1,0.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465138,1,0,35,1,1.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
461928,1,1,69,1,1.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466824,1,1,40,1,3.0,2,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461449,0,1,38,1,5.0,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459022,1,1,67,1,10.0,0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467771,0,1,59,1,0.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459088,0,0,20,0,1.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459564,1,1,80,1,2.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
459915,0,0,29,1,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
464999,1,1,66,1,1.0,2,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460356,1,0,22,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461969,0,1,46,0,9.0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460035,0,0,25,1,0.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460441,1,0,31,0,1.0,0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467254,0,1,45,1,9.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462570,0,0,29,0,1.0,0,6.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
465059,1,1,56,1,0.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461313,1,1,57,1,1.0,1,2.85012285012285,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459617,1,0,31,1,0.0,0,5.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460922,1,0,30,1,1.0,0,3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463752,0,0,28,1,1.0,0,2.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
459127,1,0,43,1,1.0,0,7.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463828,1,1,43,0,0.0,1,2.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
465671,0,1,35,0,2.0,1,5.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
462436,1,0,32,1,0.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461562,1,1,51,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461250,0,1,47,1,2.0,2,4.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466949,1,1,39,0,12.0,2,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461652,0,1,53,1,1.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465853,0,1,33,1,1.0,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464735,0,0,38,1,8.0,0,3.0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
466772,1,1,58,1,1.0,1,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459285,1,0,76,1,0.0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464376,1,1,58,1,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460597,0,0,20,0,1.0,0,2.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
460060,1,1,28,0,6.0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463367,0,0,35,1,4.0,0,4.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
460033,0,1,46,1,6.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467636,1,1,45,1,1.0,1,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462772,1,1,37,1,1.0,2,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459597,0,1,71,1,1.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464830,1,1,47,0,1.0,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462003,1,1,79,0,9.0,0,3.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460587,0,0,38,1,1.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
464260,0,1,72,1,3.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466750,0,0,18,0,0.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465414,0,0,30,0,0.0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465145,1,1,45,1,0.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467790,1,0,21,0,1.0,0,6.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462820,1,0,25,0,8.0,0,9.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464289,1,1,42,0,1.0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459391,0,0,40,1,1.0,0,4.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
460923,1,1,49,1,1.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460913,1,1,22,0,1.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
466846,1,0,18,0,2.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
459017,1,1,50,1,1.0,2,6.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459472,0,1,77,0,1.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
459601,0,0,23,0,1.0,0,2.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
460370,0,1,28,1,8.0,2,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
466983,0,1,41,1,8.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461198,0,0,89,1,1.0,0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464923,1,1,48,0,5.0,2,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463538,1,1,60,0,0.0,2,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461757,0,1,55,1,1.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461628,1,1,39,1,11.0,1,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460076,0,0,49,1,0.0,0,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464554,0,0,35,1,0.0,0,7.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466402,1,1,40,1,0.0,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463677,1,1,42,0,1.0,2,5.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467750,1,1,40,1,1.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460081,1,1,35,1,10.0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460930,1,0,26,1,10.0,0,5.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461184,1,0,19,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
460098,0,1,62,1,1.0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
467217,0,1,79,1,1.0,2,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467506,0,0,38,1,1.0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
463580,0,1,46,1,1.0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462997,1,1,55,1,0.0,1,4.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459919,0,0,49,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459053,1,1,46,1,0.0,2,4.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465426,1,0,30,0,0.0,0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465965,0,1,41,0,8.0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
462187,0,0,50,1,4.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462364,1,1,51,0,0.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461253,0,0,18,0,0.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
466371,1,0,19,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
459835,1,1,85,0,1.0,0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466195,1,0,19,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460995,0,0,31,1,0.0,0,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460167,0,0,18,0,1.0,0,5.0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
466105,0,1,65,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463037,1,1,57,1,1.0,1,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465504,1,0,42,1,0.0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463674,0,0,25,1,0.0,0,7.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466818,1,1,82,0,0.0,2,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
462339,1,0,33,1,3.0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465666,0,0,35,1,9.0,0,4.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462393,0,0,26,1,6.0,0,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461708,1,1,84,0,0.0,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465530,0,1,56,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463335,1,0,27,1,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467472,1,1,59,1,3.0,2,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
464326,0,0,38,1,1.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461031,1,1,59,0,1.0,2,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
466352,0,1,65,1,1.0,0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467106,1,1,45,1,4.0,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
463849,0,1,35,0,0.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461259,1,0,59,1,0.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
466658,0,0,18,0,0.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466405,0,1,43,1,0.0,1,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
464385,1,1,70,0,0.0,1,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
460145,0,0,36,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463330,1,0,20,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459043,0,1,49,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
466484,0,1,52,0,1.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
464794,0,1,47,0,8.0,1,2.85012285012285,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460950,1,1,28,0,0.0,0,5.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466087,1,1,22,0,8.0,2,6.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
459171,1,1,40,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460115,0,0,28,1,1.0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
466429,1,1,36,0,1.0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
466101,0,0,22,0,0.0,0,7.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465684,0,0,47,1,0.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462358,1,1,37,0,4.0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465441,0,1,45,1,2.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
461771,1,1,27,1,9.0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460215,1,1,48,1,9.0,0,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464545,1,0,43,1,7.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462868,1,1,36,0,0.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
462186,0,0,21,0,0.0,0,3.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
464419,1,1,52,1,1.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461062,0,0,25,0,1.0,0,3.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459139,0,1,53,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466360,1,0,25,0,0.0,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
467141,1,1,50,1,1.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466708,1,1,65,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464562,0,0,31,0,8.0,0,3.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462781,1,0,50,0,1.0,0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
463108,1,1,59,1,7.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463868,1,1,51,0,1.0,1,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
459092,1,1,60,1,0.0,2,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459795,1,0,52,1,0.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459725,0,1,35,1,1.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459150,0,0,49,1,0.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459913,0,1,51,0,0.0,2,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
461785,0,1,87,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461180,1,0,28,0,0.0,0,3.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
464683,1,1,52,0,0.0,1,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
459309,0,1,41,1,9.0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464023,1,0,22,0,0.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
459438,0,1,69,1,0.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461525,1,1,68,1,1.0,0,2.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465977,1,1,71,1,0.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459350,0,1,56,1,0.0,2,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459070,0,1,66,0,1.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461457,0,1,32,0,1.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
